Season,WTeamID,LTeamID,WSeed,LSeed,WELO,WVARS,LELO,LVARS,BasePercent,NumTimes,EloPercent,BaseVariance,BaseWeight,SDDiff,SDDiffNorm,BaseWeightNorm,RTTMPrediction,True,Residuals
1998,3301,3163,4,2,1604.1479328798962,6.427302376474483,1665.6848494557566,3.993900563052711,0.4,5,0.4123558307423146,0.24,20.833333333333336,6.427302376474483,1.2192990689406795,1.006442436412316,0.4067687343224089,1,0.3519233345774367
1998,3304,3307,9,8,1576.8941804640144,15.197237010602771,1613.6457035243325,6.098554548544678,0.5,100,0.44730669369832643,0.25,400.0,15.197237010602771,1.7988743646886354,1.1967871485943775,0.4683580279425877,1,0.28264318645309444
1998,3314,3224,2,15,1620.8321925614027,4.084125741033725,1558.7307498209202,5.75511196818813,0.999,100,0.5884314004358914,0.000999000000000001,2000.0,4.084125741033725,1.0644464562210336,2.0,0.8563875259088143,1,0.02062454271459149
1998,3314,3198,2,7,1620.8321925614027,4.084125741033725,1640.4335325255297,4.174185604486071,0.7878787878787878,66,0.4718212945679357,0.16712580348943987,394.9120879120879,4.084125741033725,1.0644464562210336,1.1942329758594818,0.6389305688714758,1,0.13037113409547607
1998,3314,3228,2,3,1620.8321925614027,4.084125741033725,1556.943500643664,15.287603585064684,0.5531914893617021,47,0.5909207168693842,0.24717066545948393,190.15201465201466,4.084125741033725,1.0644464562210336,1.0914417744237022,0.5718198866717514,1,0.1833382094497918
1998,3323,3283,9,8,1585.1778232606514,13.27000792272106,1599.713028661453,4.455028430945283,0.5,100,0.47909435305235215,0.25,400.0,13.27000792272106,1.6715103174999153,1.1967871485943775,0.4878171615810174,1,0.26233125997092566
1998,3323,3403,9,1,1585.1778232606514,13.27000792272106,1631.3207023610346,5.634628379419457,0.06,50,0.43398275100539596,0.05639999999999999,886.5248226950356,13.27000792272106,1.6715103174999153,1.4410265174171866,0.2608381137404821,1,0.5463602940987285
1998,3330,3384,1,16,1652.1777760786426,4.416820507996569,1547.286335158996,10.676688682239435,0.99,100,0.6465260432096117,0.00990000000000001,2000.0,4.416820507996569,1.0864331272739647,2.0,0.8690962027605853,1,0.017135804131697796
1998,3330,3304,1,9,1652.1777760786426,4.416820507996569,1576.8941804640144,15.197237010602771,0.94,50,0.6066774403871029,0.05640000000000005,886.5248226950347,4.416820507996569,1.0864331272739647,1.4410265174171861,0.796720691231668,1,0.04132247737333086
1998,3403,3212,1,16,1631.3207023610346,5.634628379419457,1547.0963527893691,16.6535371979518,0.99,100,0.6188887796161423,0.00990000000000001,2000.0,5.634628379419457,1.1669139274953755,2.0,0.8532565135553841,1,0.021533650813921165
1998,3417,3276,7,10,1574.34483859899,15.02160962200058,1548.080127885921,13.601899814740968,0.65,100,0.5377261194480976,0.22749999999999998,439.5604395604396,15.02160962200058,1.7872677450344314,1.2166468070082528,0.5831993364512279,1,0.1737227931346967
1998,3438,3374,6,11,1561.748158196894,14.446901198215878,1578.4954284651042,7.758885216330229,0.66,100,0.4759173896626543,0.2244,445.6327985739751,14.446901198215878,1.7492872105629829,1.2196951800070157,0.5515408333262811,1,0.20111562417368636
1998,3464,3272,12,5,1614.878609608263,4.03567759878679,1598.999042223318,4.892069337152056,0.22,100,0.5228366351239577,0.1716,582.7505827505828,4.03567759878679,1.0612446824858068,1.2885294090113368,0.35677219859140885,1,0.41374200450493
1998,3116,3218,9,8,1569.336157018081,15.967812237972543,1602.1256486089433,2.7352724099812074,0.5,100,0.4529517284208938,0.25,400.0,15.967812237972543,1.8497990732447185,1.1967871485943775,0.47143364972212726,1,0.2793823866460709
1998,3116,3217,9,16,1569.336157018081,15.967812237972543,1579.7472071388956,3.361130843951649,0.9,1,0.4850217773361717,0.08999999999999998,11.111111111111112,15.967812237972543,1.8497990732447185,1.001561802766622,0.6307859772649707,1,0.13631899458418276
1998,3116,3242,9,5,1569.336157018081,15.967812237972543,1588.435953899103,6.867864033231299,0.9,1,0.47254083864095436,0.08999999999999998,11.111111111111112,15.967812237972543,1.8497990732447185,1.001561802766622,0.6226890614989338,1,0.14236354431255538
1998,3116,3181,9,2,1569.336157018081,15.967812237972543,1607.6296191354058,7.661906859607416,0.9,1,0.4451133505545798,0.08999999999999998,11.111111111111112,15.967812237972543,1.8497990732447185,1.001561802766622,0.6048956834420046,1,0.15610742096276062
1998,3155,3274,6,11,1577.8955944223949,11.623848135217258,1556.5962486183248,13.66722167743946,0.66,100,0.5306138808062333,0.2244,445.6327985739751,11.623848135217258,1.5627211890179171,1.2196951800070157,0.5873313540418273,1,0.17029541135695164
1998,3161,3179,12,5,1583.712121516759,4.49504991786139,1623.393054176435,5.400471150618811,0.22,100,0.44314155576310404,0.1716,582.7505827505828,4.49504991786139,1.0916030441832827,1.2885294090113368,0.3223396833347916,1,0.45922350478279056
1998,3181,3292,2,15,1607.6296191354058,7.661906859607416,1518.267404770039,15.433545347278985,0.999,100,0.6258397711576197,0.000999000000000001,2000.0,7.661906859607416,1.3008899003773204,2.0,0.8519365148264859,1,0.021922795641727427
1998,3181,3257,2,10,1607.6296191354058,7.661906859607416,1570.1141627604316,18.240601156501867,0.8571428571428571,35,0.5537802309206288,0.12244897959183677,285.83333333333326,7.661906859607416,1.3008899003773204,1.1394745649263722,0.6954287434457763,1,0.09276365031901875
1998,3181,3196,2,3,1607.6296191354058,7.661906859607416,1598.8225667338115,14.50029245425701,0.5531914893617021,47,0.5126716532573057,0.24717066545948393,190.15201465201466,7.661906859607416,1.3008899003773204,1.0914417744237022,0.5311578198214877,1,0.2198129899145406
1998,3196,3285,3,14,1598.8225667338115,14.50029245425701,1573.2683908390395,8.102581399230784,0.999,100,0.536709243526871,0.000999000000000001,2000.0,14.50029245425701,1.7528156579575591,2.0,0.7830793286083892,1,0.047054577676987175
1998,3196,3439,3,11,1598.8225667338115,14.50029245425701,1572.268480209045,16.128990701651695,0.6470588235294118,34,0.5381401677613364,0.22837370242214533,148.87878787878788,14.50029245425701,1.7528156579575591,1.0707222830716807,0.5794435375791973,1,0.17686773808390002
1998,3217,3390,16,1,1579.7472071388956,3.361130843951649,1617.7166451009075,7.351394527983735,0.01,100,0.4455740867361866,0.0099,2000.0,3.361130843951649,1.0166661706451356,2.0,0.1567956392071145,1,0.7109935940601386
1998,3228,3453,3,14,1556.943500643664,15.287603585064684,1555.1901527542643,14.571539030374865,0.999,100,0.5025232490252945,0.000999000000000001,2000.0,15.287603585064684,1.8048463857246504,2.0,0.7634939693347556,1,0.05593510254102955
1998,3228,3364,3,11,1556.943500643664,15.287603585064684,1606.1392953912443,6.2953647203734535,0.6470588235294118,34,0.4296709580178994,0.22837370242214533,148.87878787878788,15.287603585064684,1.8048463857246504,1.0707222830716807,0.510615654000415,1,0.23949703810944156
1998,3235,3245,4,13,1592.0852940107525,4.3160105670717845,1596.3914771660438,4.467614109933099,0.94,100,0.493803221591643,0.05640000000000005,1773.0496453900694,4.3160105670717845,1.0797709394968238,1.8860690990914004,0.7775535064757619,1,0.049482442481228885
1998,3256,3221,3,14,1630.2021756619656,4.648243209103717,1581.7519375030342,7.627958889880192,0.999,100,0.5692770117124062,0.000999000000000001,2000.0,4.648243209103717,1.1017270702772581,2.0,0.8463632791699628,1,0.02360424198740679
1998,3256,3155,3,6,1630.2021756619656,4.648243209103717,1577.8955944223949,11.623848135217258,0.6212121212121212,66,0.574711615358765,0.23530762167125804,280.4839024390244,4.648243209103717,1.1017270702772581,1.1367891076501127,0.5983260386430584,1,0.16134197123217778
1998,3256,3104,3,2,1630.2021756619656,4.648243209103717,1626.2556740996497,14.287716356834936,0.44680851063829785,47,0.5056792280385823,0.24717066545948393,190.15201465201466,4.648243209103717,1.1017270702772581,1.0914417744237022,0.4763819122317257,1,0.27417590183810425
1998,3256,3345,3,4,1630.2021756619656,4.648243209103717,1572.5940211825482,15.304164276060638,0.6,10,0.5821532995340072,0.24,41.66666666666667,4.648243209103717,1.1017270702772581,1.01690093708166,0.5907193745432333,1,0.16751063037428213
1998,3256,3301,3,4,1630.2021756619656,4.648243209103717,1604.1479328798962,6.427302376474483,0.6,10,0.5374249423706091,0.24,41.66666666666667,4.648243209103717,1.1017270702772581,1.01690093708166,0.567459773648324,1,0.1870910474123591
1998,3257,3428,10,7,1570.1141627604316,18.240601156501867,1574.630047486929,4.855441426770933,0.35,100,0.4935014854197091,0.22749999999999998,439.5604395604396,18.240601156501867,2.0,1.2166468070082528,0.4392242723739864,1,0.31446941669448497
1998,3345,3449,4,13,1572.5940211825482,15.304164276060638,1534.0178375387627,15.069771053704196,0.94,100,0.5552885795929784,0.05640000000000005,1773.0496453900694,15.304164276060638,1.8059408257384242,1.8860690990914004,0.751819016095174,1,0.06159380077196751
1998,3345,3161,4,12,1572.5940211825482,15.304164276060638,1583.712121516759,4.49504991786139,0.8636363636363636,22,0.48400522677779917,0.11776859504132231,186.80701754385964,15.304164276060638,1.8059408257384242,1.0897625590079616,0.6268747628502324,1,0.13922244259807035
1998,3345,3323,4,9,1572.5940211825482,15.304164276060638,1585.1778232606514,13.27000792272106,0.6666666666666666,3,0.4818983677616719,0.22222222222222224,13.499999999999998,15.304164276060638,1.8059408257384242,1.0027610441767068,0.547864234173234,1,0.20442675073975614
1998,3353,3332,5,12,1582.9978386208177,14.239860557624883,1548.523280774477,18.145736482222254,0.78,100,0.5494506902441604,0.17159999999999997,582.7505827505828,14.239860557624883,1.7356045954115076,1.2885294090113368,0.6476836274794796,1,0.1241268263460181
1998,3353,3235,5,4,1582.9978386208177,14.239860557624883,1592.0852940107525,4.3160105670717845,0.4583333333333333,72,0.48692508192242345,0.24826388888888892,290.01398601398597,14.239860557624883,1.7356045954115076,1.1415732861515995,0.4755807793671933,1,0.27501551896912035
1998,3364,3435,11,6,1606.1392953912443,6.2953647203734535,1575.2896810980733,14.201760348617793,0.34,100,0.5442798562605968,0.2244,445.6327985739751,6.2953647203734535,1.210579755827732,1.2196951800070157,0.4417568238334056,1,0.31163544373656743
1998,3397,3251,1,16,1735.043047770184,5.408627009955435,1602.2692663177115,5.014166256688311,0.99,100,0.6822881692400322,0.00990000000000001,2000.0,5.408627009955435,1.1519782619504095,2.0,0.8775381393775541,1,0.014996907307111368
1998,3397,3443,1,8,1735.043047770184,5.408627009955435,1571.7111744791987,6.144292680375947,0.96,50,0.7191428504045988,0.03840000000000003,1302.0833333333323,5.408627009955435,1.1519782619504095,1.649640227576974,0.8609636031435364,1,0.01933111965082805
1998,3397,3353,1,5,1735.043047770184,5.408627009955435,1582.9978386208177,14.239860557624883,0.9428571428571428,35,0.7058353976963714,0.05387755102040818,649.6212121212119,5.408627009955435,1.1519782619504095,1.3220990020688814,0.8324952305572895,1,0.028057847786055613
1998,3397,3314,1,2,1735.043047770184,5.408627009955435,1620.8321925614027,4.084125741033725,0.625,72,0.6586874534340227,0.234375,307.2,5.408627009955435,1.1519782619504095,1.1502008032128515,0.6418567313653808,1,0.128266600868289
1998,3397,3116,1,9,1735.043047770184,5.408627009955435,1569.336157018081,15.967812237972543,0.94,50,0.7218959199734196,0.05640000000000005,886.5248226950347,5.408627009955435,1.1519782619504095,1.4410265174171861,0.8431042437590144,1,0.024616278326430777
1998,3397,3256,1,3,1735.043047770184,5.408627009955435,1630.2021756619656,4.648243209103717,0.7931034482758621,29,0.6464595158311817,0.16409036860879903,176.73188405797103,5.408627009955435,1.1519782619504095,1.0847047610732785,0.7175761515224647,1,0.07976323018886183
1998,3439,3458,11,6,1572.268480209045,16.128990701651695,1572.6627147582426,12.422608171618135,0.34,100,0.4994326511209163,0.2244,445.6327985739751,16.128990701651695,1.8604508123570627,1.2196951800070157,0.436299528018959,1,0.3177582221116484
1998,3443,3372,8,9,1571.7111744791987,6.144292680375947,1607.3990515662267,3.615568831587142,0.5,100,0.44882088651887103,0.25,400.0,6.144292680375947,1.2005959160485768,1.1967871485943775,0.47436978865053364,1,0.27628711908328474
1999,3104,3212,5,12,1662.677276978493,15.62419565545553,1610.7374439317698,6.492474500769783,0.78,100,0.574195525267285,0.17159999999999997,582.7505827505828,15.62419565545553,1.827090616369658,1.2885294090113368,0.6593102427356982,1,0.1160695107048089
1999,3112,3196,6,11,1605.172215641446,15.110999968648564,1616.573646035004,16.4901070947705,0.66,100,0.4835979100197706,0.2244,445.6327985739751,15.110999968648564,1.7931752504785319,1.2196951800070157,0.5550104662037335,1,0.1980156851882186
1999,3155,3197,2,15,1671.785459440465,4.277357984362434,1531.639988566057,13.080259208297804,0.999,100,0.6914148485117727,0.000999000000000001,2000.0,4.277357984362434,1.0772165211357088,2.0,0.8913261315661785,1,0.011810009680371554
1999,3155,3228,2,7,1671.785459440465,4.277357984362434,1618.1725161930754,15.126142374337046,0.7878787878787878,66,0.5765486052106363,0.16712580348943987,394.9120879120879,4.277357984362434,1.0772165211357088,1.1942329758594818,0.6876571609018699,1,0.09755804913588038
1999,3161,3169,2,15,1664.3787973792414,5.025780871544514,1549.1716452741696,9.702675083182251,0.999,100,0.6599756432455398,0.000999000000000001,2000.0,5.025780871544514,1.1266772565093892,2.0,0.8768348384494258,1,0.015169657019779046
1999,3161,3283,2,7,1664.3787973792414,5.025780871544514,1642.049226002054,6.915288057666741,0.7878787878787878,66,0.532090664061099,0.16712580348943987,394.9120879120879,5.025780871544514,1.1266772565093892,1.1942329758594818,0.6637073927204099,1,0.11309271771090461
1999,3163,3384,1,16,1706.9711844298165,5.977465655402257,1514.3908728853148,14.35561929218908,0.99,100,0.7518645434318992,0.00990000000000001,2000.0,5.977465655402257,1.1895708826393638,2.0,0.9011858567560566,1,0.009764234905034573
1999,3163,3462,1,8,1706.9711844298165,5.977465655402257,1615.6408012046277,9.475578234469335,0.96,50,0.6284889754603746,0.03840000000000003,1302.0833333333323,5.977465655402257,1.1895708826393638,1.649640227576974,0.8211037197455058,1,0.03200387908889454
1999,3228,3257,7,10,1618.1725161930754,15.126142374337046,1591.905612200963,15.599542844879013,0.65,100,0.5377292578594597,0.22749999999999998,439.5604395604396,15.126142374337046,1.7941759608169061,1.2166468070082528,0.5830968701299099,1,0.17380821969547725
1999,3235,3365,4,13,1652.9181690367366,5.170971329694088,1617.202582230549,5.782236653484644,0.94,100,0.5512185728456156,0.05640000000000005,1773.0496453900694,5.170971329694088,1.136272402452023,1.8860690990914004,0.793834649050796,1,0.04250415193200843
1999,3235,3332,4,5,1652.9181690367366,5.170971329694088,1644.3346396713046,4.121315551803827,0.5416666666666666,72,0.5123501791600275,0.2482638888888889,290.013986013986,5.170971329694088,1.136272402452023,1.1415732861515995,0.5270425348137998,1,0.22368876387535577
1999,3235,3163,4,1,1652.9181690367366,5.170971329694088,1706.9711844298165,5.977465655402257,0.21666666666666667,60,0.4228330444116443,0.16972222222222222,353.518821603928,5.170971329694088,1.136272402452023,1.173453223696751,0.3180904733270807,1,0.4650006025672849
1999,3256,3416,1,16,1733.4290862666187,5.951935594337348,1534.8115699647,12.399826617676332,0.99,100,0.7582913000180088,0.00990000000000001,2000.0,5.951935594337348,1.1878836873169978,2.0,0.9036596526362958,1,0.009281462530159192
1999,3256,3336,1,8,1733.4290862666187,5.951935594337348,1634.723672314164,10.664802606648871,0.96,50,0.6383463542486463,0.03840000000000003,1302.0833333333323,5.951935594337348,1.1878836873169978,1.649640227576974,0.8253448815890065,1,0.030504410387158145
1999,3256,3261,1,4,1733.4290862666187,5.951935594337348,1641.25017785093,13.080506705555326,0.7833333333333333,60,0.6296287434730382,0.16972222222222222,353.518821603928,5.951935594337348,1.1878836873169978,1.173453223696751,0.7060113831663793,1,0.08642930682774543
1999,3256,3417,1,3,1733.4290862666187,5.951935594337348,1644.7729706982625,6.697087389321057,0.7931034482758621,29,0.6248874936057379,0.16409036860879903,176.73188405797103,5.951935594337348,1.1878836873169978,1.0847047610732785,0.7051768425410518,1,0.08692069417406374
1999,3263,3390,10,7,1614.285833129533,5.59248966267757,1607.677372446323,17.17807186865739,0.35,100,0.5095091926731895,0.22749999999999998,439.5604395604396,5.59248966267757,1.1641291223358161,1.2166468070082528,0.4279952847231172,1,0.32718939429898775
1999,3283,3364,7,10,1642.049226002054,6.915288057666741,1647.0252865896498,5.975761609486716,0.65,100,0.49283936277475837,0.22749999999999998,439.5604395604396,6.915288057666741,1.2515483908908291,1.2166468070082528,0.5703085141734116,1,0.18463477299186126
1999,3314,3318,4,13,1650.7552669737802,4.992994184218697,1588.919530790358,7.124227218297617,0.94,100,0.5880609290213124,0.05640000000000005,1773.0496453900694,4.992994184218697,1.1245104953194587,1.8860690990914004,0.8085438578793129,1,0.03665545435573672
1999,3314,3104,4,5,1650.7552669737802,4.992994184218697,1662.677276978493,15.62419565545553,0.5416666666666666,72,0.48284957927618316,0.2482638888888889,290.013986013986,4.992994184218697,1.1245104953194587,1.1415732861515995,0.512479558663191,1,0.23767618072123708
1999,3330,3399,2,15,1691.1633104255804,5.898005173034394,1567.1342620312828,12.86276750911614,0.999,100,0.6712774804279433,0.000999000000000001,2000.0,5.898005173034394,1.1843196083152188,2.0,0.8771126727976252,1,0.015101295186943533
1999,3330,3263,2,10,1691.1633104255804,5.898005173034394,1614.285833129533,5.59248966267757,0.8571428571428571,35,0.608864650802624,0.12244897959183677,285.83333333333326,5.898005173034394,1.1843196083152188,1.1394745649263722,0.7306080928027364,1,0.07257199966337907
1999,3332,3153,5,12,1644.3346396713046,4.121315551803827,1611.121433162513,11.8213755066943,0.78,100,0.5476525776725362,0.17159999999999997,582.7505827505828,4.121315551803827,1.0669042049358317,1.2885294090113368,0.6747571944208772,1,0.10578288258097905
1999,3336,3438,8,9,1634.723672314164,10.664802606648871,1610.7511731328923,12.564425481689582,0.5,100,0.534444555902451,0.25,400.0,10.664802606648871,1.499341116184452,1.1967871485943775,0.519154926554466,1,0.23121198465684095
1999,3353,3171,3,14,1676.3128859443957,4.959085229602749,1555.1211400711477,14.205528146170389,0.999,100,0.66766338336128,0.000999000000000001,2000.0,4.959085229602749,1.1222695672829415,2.0,0.8799042610296713,1,0.014422986518829317
1999,3353,3112,3,6,1676.3128859443957,4.959085229602749,1605.172215641446,15.110999968648564,0.6212121212121212,66,0.6009724467074562,0.23530762167125804,280.4839024390244,4.959085229602749,1.1222695672829415,1.1367891076501127,0.6111573267084012,1,0.15119862457255706
1999,3353,3403,3,2,1676.3128859443957,4.959085229602749,1706.7835121983449,4.527101682021283,0.44680851063829785,47,0.4562613258998109,0.24717066545948393,190.15201465201466,4.959085229602749,1.1222695672829415,1.0914417744237022,0.4516007374717048,1,0.30074175114157803
1999,3462,3198,8,9,1615.6408012046277,9.475578234469335,1652.4157956792717,6.083824560553449,0.5,100,0.44727329100650914,0.25,400.0,9.475578234469335,1.4207493026794316,1.1967871485943775,0.4713809391274654,1,0.2794381115177604
1999,3120,3400,5,12,1628.5157468895009,13.397070926630551,1558.9037805821126,14.895682053123387,0.78,100,0.5988603208022585,0.17159999999999997,582.7505827505828,13.397070926630551,1.679907481349106,1.2885294090113368,0.6774888422787004,1,0.10401344685473296
1999,3130,3326,8,9,1598.1697161433503,8.398131695367832,1572.4809087997382,14.789435437166285,0.5,100,0.5369019438975545,0.25,400.0,8.398131695367832,1.3495445078201553,1.1967871485943775,0.5195578669374736,1,0.2308246432216703
1999,3181,3221,3,14,1693.0933937015316,7.714756401551403,1593.4557091977763,7.017999642750831,0.999,100,0.6395843624753176,0.000999000000000001,2000.0,7.714756401551403,1.3043825477207946,2.0,0.8571231203728197,1,0.020413802731999775
1999,3181,3386,3,11,1693.0933937015316,7.714756401551403,1618.3040275537144,6.322029560043251,0.6470588235294118,34,0.6059983578384395,0.22837370242214533,148.87878787878788,7.714756401551403,1.3043825477207946,1.0707222830716807,0.624508848406536,1,0.14099360492498578
1999,3181,3330,3,2,1693.0933937015316,7.714756401551403,1691.1633104255804,5.898005173034394,0.44680851063829785,47,0.5027775845396253,0.24717066545948393,190.15201465201466,7.714756401551403,1.3043825477207946,1.0914417744237022,0.4772803121532103,1,0.27323587206264527
1999,3181,3397,3,1,1693.0933937015316,7.714756401551403,1801.373009241567,5.611528889321695,0.20689655172413793,29,0.3490295701815273,0.16409036860879905,176.731884057971,7.714756401551403,1.3043825477207946,1.0847047610732785,0.2844976624279061,1,0.5119435950711306
1999,3181,3208,3,3,1693.0933937015316,7.714756401551403,1689.0649639601074,5.503501561823987,0.5,2,0.5057971166367415,0.25,8.0,7.714756401551403,1.3043825477207946,1.0,0.5032814246816556,1,0.24672934306628577
1999,3208,3251,3,14,1689.0649639601074,5.503501561823987,1586.077062084945,6.9625751787462615,0.999,100,0.6440178878449477,0.000999000000000001,2000.0,5.503501561823987,1.1582481999547578,2.0,0.8688147307024138,1,0.017209574880680218
1999,3208,3374,3,11,1689.0649639601074,5.503501561823987,1616.0422824131206,13.577492016156995,0.6470588235294118,34,0.603567559841974,0.22837370242214533,148.87878787878788,5.503501561823987,1.1582481999547578,1.0707222830716807,0.6244592968585441,1,0.14103081971597914
1999,3208,3155,3,2,1689.0649639601074,5.503501561823987,1671.785459440465,4.277357984362434,0.44680851063829785,47,0.5248467231078506,0.24717066545948393,190.15201465201466,5.503501561823987,1.1582481999547578,1.0914417744237022,0.4869863218700515,1,0.26318303394841847
1999,3208,3235,3,4,1689.0649639601074,5.503501561823987,1652.9181690367366,5.170971329694088,0.6,10,0.5518325410889636,0.24,41.66666666666667,5.503501561823987,1.1582481999547578,1.01690093708166,0.5743512425745138,1,0.18117686469786043
1999,3242,3266,9,8,1626.915707741945,13.579830325360168,1623.6373948909536,9.58081352516442,0.5,100,0.5047177314272269,0.25,400.0,13.579830325360168,1.6919854314124092,1.1967871485943775,0.5027632264649111,1,0.24724440895558528
1999,3246,3304,6,11,1634.6325200148913,17.143958519419513,1593.907838507379,14.911519701189206,0.66,100,0.5583405846482064,0.2244,445.6327985739751,17.143958519419513,1.9275265999995677,1.2196951800070157,0.5977383480008274,1,0.16181443666910347
1999,3261,3191,4,13,1641.25017785093,13.080506705555326,1544.619066754168,13.550882965919952,0.94,100,0.6355852045838785,0.05640000000000005,1773.0496453900694,13.080506705555326,1.658986823475681,1.8860690990914004,0.7975424068061835,1,0.0409890770418329
1999,3261,3323,4,5,1641.25017785093,13.080506705555326,1672.4343763638724,6.32120725561802,0.5416666666666666,72,0.45524245558966653,0.2482638888888889,290.013986013986,13.080506705555326,1.658986823475681,1.1415732861515995,0.49047096945126006,1,0.2596198329719387
1999,3301,3280,10,7,1615.6622665950658,16.69674929744594,1598.7752989745948,13.76925261047882,0.35,100,0.524283180700864,0.22749999999999998,439.5604395604396,16.69674929744594,1.897972056220199,1.2166468070082528,0.456203879628643,1,0.29571422053093943
1999,3323,3388,5,12,1672.4343763638724,6.32120725561802,1611.9108285669026,5.342852152150736,0.78,100,0.5862299047165013,0.17159999999999997,582.7505827505828,6.32120725561802,1.2122876015109783,1.2885294090113368,0.6860686635337926,1,0.09855288401545913
1999,3345,3331,1,16,1735.376356761957,5.302989483458351,1497.5342483548052,15.490130791338965,0.99,100,0.7972394316713459,0.00990000000000001,2000.0,5.302989483458351,1.1449970353830674,2.0,0.9198217846338349,1,0.006428546219303152
1999,3345,3242,1,9,1735.376356761957,5.302989483458351,1626.915707741945,13.579830325360168,0.94,50,0.6512071687702276,0.05640000000000005,886.5248226950347,5.302989483458351,1.1449970353830674,1.4410265174171861,0.8121330533745865,1,0.035293989634355954
1999,3345,3314,1,4,1735.376356761957,5.302989483458351,1650.7552669737802,4.992994184218697,0.7833333333333333,60,0.6194273074750134,0.16972222222222222,353.518821603928,5.302989483458351,1.1449970353830674,1.173453223696751,0.7023861950653411,1,0.08857397688768523
1999,3345,3353,1,3,1735.376356761957,5.302989483458351,1676.3128859443957,4.959085229602749,0.7931034482758621,29,0.5841897137013303,0.16409036860879903,176.73188405797103,5.302989483458351,1.1449970353830674,1.0847047610732785,0.6858220139967078,1,0.09870780688908484
