,Team,ELO,VARS,Season
139,1287,1410.1485442004946,3.6836966122250336,1985
140,1339,1467.0593437379778,14.752359462001461,1985
141,1334,1422.9568306842434,11.34578931227096,1985
142,1375,1513.316221660246,15.042153702562192,1985
143,1126,1406.175039561887,4.8998786578479026,1985
144,1152,1527.858343839175,13.187213834793909,1985
145,1423,1454.816816751791,11.099024336784536,1985
146,1347,1501.5520892013988,14.071494441547113,1985
147,1429,1511.1971371224595,12.983535068491305,1985
148,1428,1486.2744102172142,12.197165984170052,1985
149,1436,1412.3062038490027,10.433941780010699,1985
150,1172,1449.2649426030716,13.87767931938997,1985
151,1443,1506.1362227855145,12.111512793455944,1985
152,1121,1425.164146078137,11.287426946230743,1985
153,1241,1486.903604470057,12.998271870603345,1985
154,1440,1468.1284493314172,11.821251705908505,1985
155,1264,1457.9430089951206,11.712452867902426,1985
156,1458,1498.5499548592406,12.922784277529427,1985
157,1160,1470.4767000157074,12.518780186583559,1985
158,1414,1467.1194778953327,14.1409022765713,1985
159,1387,1479.4707204470167,15.009105706016005,1985
160,1183,1535.859839521099,13.613943442129825,1985
161,1247,1511.0457007188907,14.546171072273797,1985
162,1284,1462.9391151316263,13.431601236500653,1985
163,1402,1407.9413896877131,6.308073460983644,1985
164,1178,1520.1088984261069,14.436350068759896,1985
165,1364,1469.7769474405402,11.266723567364794,1985
166,1290,1498.6795491829391,14.858070310543003,1985
167,1376,1485.7916021816673,13.983669912220094,1985
168,1202,1408.6468156281094,6.84099511415387,1985
169,1180,1443.5829149450653,15.061556828340672,1985
170,1398,1434.4327282926674,9.42446120687112,1985
171,1258,1459.0553569340814,13.512835813361383,1985
172,1464,1523.2078814674342,11.87858396093751,1985
173,1124,1458.6228883403678,13.874844712360922,1985
174,1341,1415.181297111356,6.148339802267763,1985
175,1254,1482.965407801427,11.36492600435468,1985
176,1204,1562.8183484346482,8.268229806219377,1985
177,1220,1464.3164809686928,14.304677509284883,1985
178,1405,1506.7199652854067,13.467376292575839,1985
179,1280,1491.2372132891014,13.39849137124692,1985
180,1238,1453.6455228552195,11.357635894923625,1985
181,1308,1419.8873534545894,12.285162786300525,1985
182,1253,1393.5638895981042,5.813169500244168,1985
183,1363,1515.219558342401,13.839726763216689,1985
184,1348,1422.836464537484,7.55943918091144,1985
185,1373,1538.5023001918978,8.651348464109848,1985
186,1379,1442.3006788831954,4.691676283588386,1985
187,1270,1532.9842491540749,17.555942153886924,1985
188,1331,1513.805089267397,14.423314197850537,1985
189,1444,1457.7963943848738,13.200711078021776,1985
190,1434,1409.856993046292,8.468123705488484,1985
191,1451,1533.5507087027204,14.682410199026677,1985
192,1442,1471.922322674845,15.58808213798985,1985
193,1154,1517.1498859436522,14.332026703622219,1985
194,1456,1508.9783664379343,12.863344409887823,1985
195,1227,1464.0341406037967,16.731136634393064,1985
196,1259,1481.3081699634604,12.537809940807307,1985
197,1406,1416.635264992856,4.05849755886903,1985
198,1117,1483.7216534684558,14.482669686970997,1985
199,1163,1523.917802335474,13.234668678016858,1985
200,1360,1488.5435645994282,16.287073292188566,1985
201,1419,1522.2435735671918,14.053435751920093,1985
202,1161,1521.976140704282,13.368736652359242,1985
203,1109,1367.3985853607508,4.929214617941989,1985
204,1309,1449.380263387902,14.540852328484162,1985
205,1321,1436.399456959024,6.57745017889437,1985
206,1271,1377.5186685666242,4.264250642632001,1985
207,1353,1498.8940830095594,13.51149847831053,1985
208,1351,1461.6515330690554,13.841963936312185,1985
209,1359,1511.5350721967402,13.999852753141948,1985
210,1400,1494.730622726559,13.66598241474495,1985
211,1322,1376.2872843289958,6.57784149908866,1985
212,1187,1408.584042910409,6.074193386499196,1985
213,1111,1472.8302749787117,14.354165079513237,1985
214,1150,1419.4951339404986,4.61357973807733,1985
215,1119,1515.1641377636572,12.831144248991865,1985
216,1141,1440.0114611035735,7.2222552910841875,1985
217,1221,1460.454511356819,12.636177669562258,1985
218,1122,1428.9892368230642,8.707346505078684,1985
219,1185,1502.1343896329656,12.555090958927076,1985
220,1199,1497.3673131169035,15.581470925641785,1985
221,1212,1409.5191004106723,6.386525373432579,1985
222,1197,1465.8700441708002,14.254133045848178,1985
223,1140,1497.159452751427,12.825908639563885,1985
224,1162,1493.3866410767112,15.306111908316026,1985
225,1319,1501.7983386042774,14.381063681460823,1985
226,1239,1508.4272563469585,13.892061729030631,1985
227,1320,1442.1288992302577,13.328562573963328,1985
228,1371,1472.5219741223327,11.177523272663027,1985
229,1349,1456.8251637894484,12.910479449216439,1985
230,1382,1483.7135458791727,14.463674234110497,1985
231,1383,1394.8490117470064,3.8459775890662833,1985
232,1390,1446.1847746605872,15.986725268496404,1985
233,1435,1469.762569037745,13.21944163225595,1985
234,1463,1471.8193192433764,11.727164159609973,1985
235,1441,1472.810878923287,12.82749816264476,1985
236,1123,1488.2959031193764,14.27383811978076,1985
237,1103,1460.4324939538133,12.763248223422261,1985
238,1129,1487.51978678992,13.911542853079943,1985
239,1209,1380.427136973181,4.30535274094104,1985
240,1156,1537.7060289826045,13.244747073954644,1985
241,1336,1423.952870026852,7.533644054732345,1985
242,1174,1466.763902643767,12.675093615644613,1985
243,1343,1473.5001097258512,13.112221839557868,1985
244,1232,1493.640568933642,14.122013167327452,1985
245,1203,1493.2280705151622,13.886694135467529,1985
246,1110,1442.7809371340638,12.940517911697082,1985
247,1283,1499.816093130267,14.90422920017099,1985
248,1166,1505.9203496014688,14.382814201939947,1985
249,1311,1524.7354854719451,10.719421342488662,1985
250,1147,1412.195655974607,7.779550622664205,1985
251,1269,1488.0062750214893,14.599440758660055,1985
252,1310,1488.9406525593208,13.191259860395201,1985
253,1329,1489.1737401251999,12.584491862003492,1985
254,1263,1448.4669878033637,11.094012637265521,1985
255,1352,1427.787882534369,9.85419115533167,1985
256,1446,1460.273342418674,11.232906332007646,1985
257,1427,1517.5443244027638,11.702657167650024,1985
258,1113,1472.5499695069702,14.40677095319264,1985
259,1408,1506.5990285369812,13.26490418355407,1985
260,1410,1445.3789953485832,17.220130788700317,1985
261,1450,1482.095790141753,13.642662556453185,1985
262,1462,1513.1434043318307,12.107318224895437,1985
263,1131,1506.4735981189797,14.526756351263632,1985
264,1190,1436.7580864543631,11.73405063621143,1985
265,1168,1515.269530020309,13.290774798376049,1985
266,1179,1467.7495534242944,12.425723960293908,1985
267,1224,1522.2446879925412,14.497476147280828,1985
268,1356,1493.6932203788547,13.840237190867397,1985
269,1426,1457.225069068459,15.144941446877377,1985
270,1215,1458.7339791348427,11.16730902270858,1985
271,1132,1463.8085987296256,13.738935960255462,1985
272,1217,1496.9266259693418,14.891720855864918,1985
273,1389,1497.0166393058191,14.040373619360086,1985
274,1395,1520.5286351543814,13.242404872758302,1985
275,1461,1478.2096225049906,12.631337789656042,1985
276,1279,1448.9134726266273,15.791347282705622,1985
277,1293,1529.3223045093464,12.453207807887718,1985
278,1191,1462.0882055926193,13.454254889421188,1985
279,1175,1458.6971844382358,12.536747233609908,1985
280,1327,1415.1210404382691,5.719917089514448,1985
281,1182,1444.815594032702,17.032309733568844,1985
0,1116,1497.1658414523536,12.425579795200402,1986
1,1234,1585.6673508726003,13.923201911740986,1986
2,1120,1613.8269610198947,13.5869603225476,1986
3,1345,1606.6975972568798,10.848975901774736,1986
4,1207,1680.8252024675826,8.202704363111625,1986
5,1250,1434.7736033022315,11.851315217517353,1986
6,1229,1529.309407933131,13.00801326485027,1986
7,1425,1501.8996167429934,13.306875557239916,1986
8,1242,1719.5212726499444,5.46103754940046,1986
9,1325,1574.678991777599,9.410621889734283,1986
10,1246,1672.952495284707,5.630567798816735,1986
11,1449,1574.220672198211,16.87168021352906,1986
12,1256,1581.9498856090925,13.463232440675288,1986
13,1338,1556.14496202782,11.288835873124818,1986
14,1260,1538.3524549667518,12.422523508351832,1986
15,1233,1513.9268048025524,15.112524118845364,1986
16,1314,1682.567660341361,4.422147638325294,1986
17,1292,1533.420448825413,11.545990079833143,1986
18,1323,1620.2681228373021,5.1617126985261645,1986
19,1333,1513.176346365897,16.552415979702566,1986
20,1326,1578.8507542292214,11.283730672635073,1986
21,1235,1597.7072414594718,11.544758783746538,1986
22,1328,1629.2875337721566,7.362068316927463,1986
23,1299,1525.3847888812213,7.492942636163194,1986
24,1374,1542.5995431577805,12.778789204512417,1986
25,1330,1599.7993793792473,10.150716967396912,1986
26,1385,1693.6574288251275,3.867438570846754,1986
27,1380,1554.5650448024676,10.366162244980542,1986
28,1396,1632.9546025742582,6.684959892009144,1986
29,1439,1604.056518252437,11.464503692028934,1986
30,1424,1662.277683764642,4.629981950318195,1986
31,1361,1484.4259474248327,12.66809312663618,1986
32,1104,1634.49526481469,10.753334503135276,1986
33,1112,1597.0948300000846,11.061004496502612,1986
34,1130,1544.9169043293323,13.765493231796675,1986
35,1403,1551.62561754022,14.820150761646817,1986
36,1181,1742.8861488737198,5.490073346622314,1986
37,1337,1607.2715314891202,5.490782058502354,1986
38,1208,1586.3018297148008,12.671503248379597,1986
39,1455,1512.2599552999773,12.709862666278338,1986
40,1210,1704.9174101093035,6.304510464145726,1986
41,1273,1503.2557658147634,13.010658557202992,1986
42,1228,1640.6214598686208,12.862709502287549,1986
43,1318,1612.6190888474835,4.814983505657293,1986
44,1268,1612.0796911306877,12.272106519325256,1986
45,1275,1594.244296922227,5.805161853815135,1986
46,1272,1668.5967661301936,3.794502872448976,1986
47,1335,1502.8782373250915,14.819150744928404,1986
48,1276,1667.4322504336335,4.556932023750758,1986
49,1192,1542.3756657392355,12.21947641493685,1986
50,1298,1665.977844431177,7.5841946850253255,1986
51,1261,1600.5015575892735,12.84412735551109,1986
52,1301,1619.2238941979497,10.189668151203872,1986
53,1305,1494.2728528391094,11.991836191171224,1986
54,1393,1670.9915631324552,4.014694209528398,1986
55,1177,1541.0064089159787,13.549385258753258,1986
56,1412,1600.049289420348,11.77288043450497,1986
57,1277,1634.4469081013156,8.435704715253841,1986
58,1431,1594.8310571026473,2.8668219769974517,1986
59,1409,1588.3151339347978,10.242351566608333,1986
60,1433,1551.4824426703062,12.50016860902899,1986
61,1267,1521.2533502297356,11.42060733271006,1986
62,1437,1615.2394618583403,12.552925177085047,1986
63,1173,1535.8537432650214,11.83792856926938,1986
64,1151,1528.8532897704345,14.15572012651502,1986
65,1155,1564.1998900253946,10.502766974249894,1986
66,1153,1509.8268360518418,11.540547923913785,1986
67,1245,1467.5251466473965,13.89776451149166,1986
68,1201,1505.9869927744066,13.817865912946962,1986
69,1365,1490.3663166436033,13.666982812046587,1986
70,1231,1620.5737029385648,7.744283048067153,1986
71,1139,1451.9643611503789,3.7402041866260927,1986
72,1249,1549.4932091256896,15.93305867986392,1986
73,1222,1501.027186178861,14.30212419765373,1986
74,1257,1667.9268259533505,7.007465602155483,1986
75,1108,1540.0265546137027,12.482054520929143,1986
76,1266,1551.191504611279,10.111877946275985,1986
77,1133,1637.039294030041,5.3060233821434135,1986
78,1304,1568.4980889466872,15.120467469074704,1986
79,1145,1556.8094619662743,10.999220510735316,1986
80,1307,1507.8901908458504,11.302766430485441,1986
81,1401,1569.5310467480444,14.993564715523295,1986
82,1350,1610.4156791502649,7.261381804705612,1986
83,1200,1498.5239652908479,14.568147989166999,1986
84,1378,1511.5083253817493,11.628708225350803,1986
85,1448,1491.3984986659275,8.325729734962442,1986
86,1386,1622.5916497713927,6.957329978972912,1986
87,1281,1568.6976626382489,13.345379270012202,1986
88,1397,1504.2139877448567,10.672480338939256,1986
89,1399,1475.865807108,15.514061146183074,1986
90,1417,1529.9474446580984,12.907350267327779,1986
91,1285,1532.411545572918,13.368253147304848,1986
92,1418,1498.2032434466578,13.261169723691884,1986
93,1196,1564.378160744001,10.96098652794382,1986
94,1438,1608.3253576422924,11.69145031789406,1986
95,1452,1579.198817017239,12.887044425807606,1986
96,1106,1437.009484061797,10.37775991229326,1986
97,1354,1400.2519397136352,12.549413691429423,1986
98,1223,1472.8149728462076,18.44782695215575,1986
99,1165,1489.5962464841307,11.896794112497957,1986
100,1432,1461.2202926128252,11.259262551624166,1986
101,1447,1464.3044698512938,12.769980101463137,1986
102,1218,1357.2654717523799,7.7581501587521755,1986
103,1226,1474.5730698069317,12.584033494532756,1986
104,1288,1366.1058386359034,7.771715047632581,1986
105,1344,1535.003196982716,12.068918233589288,1986
106,1411,1432.0835245076682,10.5347936274101,1986
107,1225,1411.3751777114494,11.530371190081027,1986
108,1368,1460.8023402835638,11.545156672318317,1986
109,1391,1412.2847559603874,12.106540748060445,1986
110,1135,1471.20170294019,15.990955301003185,1986
111,1306,1416.0945307666416,12.468546795731292,1986
112,1143,1530.916561474651,12.114234808491414,1986
113,1388,1422.4928674969558,11.551565066756003,1986
114,1184,1436.2513393261554,6.113175793082406,1986
115,1159,1312.5066200531924,4.314175253239391,1986
116,1171,1405.6012587511573,12.711404881338762,1986
117,1216,1447.9038307863864,12.444406113015543,1986
118,1134,1406.803837678963,7.151286594407576,1986
119,1296,1484.1075144628123,12.894350318265264,1986
120,1193,1549.8073465026446,5.095755777621178,1986
121,1265,1523.9328495181196,14.21894189088947,1986
122,1416,1378.7783302481334,7.565885297343712,1986
123,1206,1554.2022481745726,15.625417784820273,1986
124,1137,1477.417798538687,13.667629499887934,1986
125,1149,1497.3879481225586,11.673874310404003,1986
126,1211,1486.101113272012,12.7145554618053,1986
127,1102,1403.5906890686485,8.114819002787339,1986
128,1114,1559.6197433165441,13.189826835007842,1986
129,1332,1495.4164193744707,13.622525893555064,1986
130,1243,1522.9956058516557,13.86845434807783,1986
131,1317,1428.1511486614568,10.129127018156568,1986
132,1278,1506.8238490328267,12.239750160347146,1986
133,1453,1371.3800917690232,3.668338751816033,1986
134,1286,1482.6481122080716,12.56600940979587,1986
135,1186,1494.6365519945045,10.808819509651142,1986
136,1144,1358.7941510484975,6.156762387042954,1986
137,1384,1398.2415289300363,11.499044927361005,1986
138,1248,1457.4761823012411,14.272152631339466,1986
139,1287,1368.245607496717,6.057460923272577,1986
140,1339,1447.8542568051507,11.180292825150596,1986
141,1334,1487.0832211651914,14.798782774826027,1986
142,1375,1505.2723876864852,10.463089079884302,1986
143,1126,1356.2635266886537,5.969237839774304,1986
144,1152,1572.1414974370218,8.318932363303816,1986
145,1423,1487.3927191861058,16.121316635731674,1986
146,1347,1437.3249150651875,14.432878670273194,1986
147,1429,1481.3390293691068,14.28458795116706,1986
148,1428,1530.9385059643478,11.927994854800914,1986
149,1436,1395.5959526751192,5.575363181376692,1986
150,1172,1501.2086834424922,12.912697244093483,1986
151,1443,1584.7680648721966,9.51623821510365,1986
152,1121,1394.493996577821,15.471896002630224,1986
153,1241,1416.484447016332,5.924276793061611,1986
154,1440,1426.1706180788688,11.437617094267976,1986
155,1264,1340.8951673378406,7.198997993875099,1986
156,1458,1495.278042303894,12.081369953292592,1986
157,1160,1443.841970867774,7.700797598897519,1986
158,1414,1517.3825483025184,16.56870182210345,1986
159,1387,1513.043379419268,14.904617713725216,1986
160,1183,1512.1224141792945,11.631198338348522,1986
161,1247,1500.2963342450626,14.57817937242099,1986
162,1284,1415.000412458844,9.024863228347002,1986
163,1402,1358.8759739019306,8.256076834302792,1986
164,1178,1486.119177746337,17.052600821755966,1986
165,1364,1469.9874014668553,12.661184024763173,1986
166,1290,1546.2544409452519,13.88614386924835,1986
167,1376,1490.0846288968123,11.61849320526973,1986
168,1202,1403.4667294301012,7.524615811899744,1986
169,1180,1494.5219533413533,12.846700652859708,1986
170,1398,1460.9303898067553,14.139977984793028,1986
171,1258,1500.2186762327885,16.22642196079152,1986
172,1464,1471.6122994325171,12.738316802262394,1986
173,1124,1439.0498289271643,11.491705681605406,1986
174,1341,1371.594706206024,3.2573852100191716,1986
175,1254,1394.7436017340885,5.019095913862233,1986
176,1204,1501.7531873723167,12.74874776406692,1986
177,1220,1478.3985642424784,13.01692954679114,1986
178,1405,1470.652025517245,12.79403352088007,1986
179,1280,1479.2321913630024,6.485166882861647,1986
180,1238,1458.7847980354748,14.375746389566629,1986
181,1308,1485.0791799546253,13.001187165823247,1986
182,1253,1385.0451933872187,4.337628617254944,1986
183,1363,1517.7956584342046,14.569043283011732,1986
184,1348,1409.6748617307042,11.842120744678226,1986
185,1373,1544.711116111639,7.261733464814279,1986
186,1379,1510.2835186604518,13.533700327758229,1986
187,1270,1556.1392199194884,13.632955550106654,1986
188,1331,1465.257973113201,16.181839799433973,1986
189,1444,1437.984880899477,12.500572388886432,1986
190,1434,1381.3926961781879,5.359280943627706,1986
191,1451,1520.2669823216725,13.643437532947955,1986
192,1442,1442.769523508902,10.991887996667211,1986
193,1154,1447.6678265157555,10.735803036928644,1986
194,1456,1457.7494107934074,10.66103566276284,1986
195,1227,1454.4560572919888,11.129826854398786,1986
196,1259,1489.9598370287927,15.163128193342772,1986
197,1406,1385.5004424009262,13.952363332673198,1986
198,1117,1511.616285893056,12.705580769918019,1986
199,1163,1504.3669918107282,11.2803408547932,1986
200,1360,1537.642698484984,12.34808186928668,1986
201,1419,1564.8060995080648,12.789744570338232,1986
202,1161,1458.4356159855852,10.20533144892081,1986
203,1109,1363.8858764049369,3.8361899204223486,1986
204,1309,1491.9074906974263,13.01794399617337,1986
205,1321,1426.6192674203792,5.7264896857349825,1986
206,1271,1338.6599040589304,4.841727500055551,1986
207,1353,1428.5717468487924,11.159581799334696,1986
208,1351,1410.3219598029484,4.6094288184784755,1986
209,1359,1479.0439217058367,15.404020753385009,1986
210,1400,1550.4505562898883,10.449253790506024,1986
211,1322,1433.5186857052988,10.995942538886654,1986
212,1187,1424.7287773730939,11.258792379505145,1986
213,1111,1473.6517509154469,11.84073933905617,1986
214,1150,1409.7342625071556,6.821972687982732,1986
215,1119,1428.12047003834,12.37070881092611,1986
216,1141,1447.989830776505,14.987798779862374,1986
217,1221,1453.119951162394,15.608866663733437,1986
218,1122,1455.6344226088295,12.608267694079746,1986
219,1185,1449.2196551547727,14.622162165421917,1986
220,1199,1489.6700409577104,11.02353989934267,1986
221,1212,1419.5226662042248,12.022936485726321,1986
222,1197,1440.490231926433,12.782219066530491,1986
223,1140,1518.6586663929195,12.693860319280361,1986
224,1162,1472.8995118357047,12.372106686821642,1986
225,1319,1518.1251741949325,12.998021653363839,1986
226,1239,1585.7156551276498,12.978993300936061,1986
227,1320,1399.2960062287623,4.058430616111233,1986
228,1371,1504.3114228231402,13.633987713046139,1986
229,1349,1404.9228568441213,7.7358750234416185,1986
230,1382,1484.6968660026553,10.785170829066514,1986
231,1383,1365.7649667816609,9.459825995162724,1986
232,1390,1475.3340604961363,15.26129507685816,1986
233,1435,1495.5359439007552,11.67397132948584,1986
234,1463,1461.2865128255182,13.488237150013154,1986
235,1441,1462.122608821855,13.418507737773869,1986
236,1123,1545.113125881043,11.76578188591743,1986
237,1103,1525.6113242261345,12.51933798581032,1986
238,1129,1460.0379465681988,12.229626032884719,1986
239,1209,1385.0814891846992,9.262842238098514,1986
240,1156,1625.0858346334517,5.9832948292053745,1986
241,1336,1442.4023172698385,12.728711761011091,1986
242,1174,1420.3340249350128,14.9535692343744,1986
243,1343,1460.38141942346,12.934761383834823,1986
244,1232,1468.9960478635849,11.689974739655213,1986
245,1203,1474.3475567116113,11.762102770254344,1986
246,1110,1431.4569041319949,10.650673648980009,1986
247,1283,1543.389805991754,11.215984383484603,1986
248,1166,1480.0421278430463,13.10304542784877,1986
249,1311,1442.0177437367004,14.58659500285188,1986
250,1147,1435.1324760838502,10.100215547471349,1986
251,1269,1435.5488181590938,12.315116000746912,1986
252,1310,1485.8256630880535,12.235361426608497,1986
253,1329,1526.250697421264,14.692014050205053,1986
254,1263,1412.0499798848775,10.87613886917308,1986
255,1352,1405.230429770941,14.829508103237462,1986
256,1446,1444.0274756056588,12.49134078378717,1986
257,1427,1385.3580293280343,6.870873218891469,1986
258,1113,1484.7186549749808,12.248785102069924,1986
259,1408,1504.949271402736,13.26490418355407,1986
260,1410,1521.6432545118569,12.967489472274957,1986
261,1450,1496.2108053572342,12.783032596732195,1986
262,1462,1598.862653089028,5.011171194739135,1986
263,1131,1548.887225985573,12.877253696452222,1986
264,1190,1438.1797743455068,14.664503867357032,1986
265,1168,1505.9384252868524,14.956078074373288,1986
266,1179,1518.0563883227737,11.336221007757482,1986
267,1224,1513.1532088235895,13.19043341324883,1986
268,1356,1432.8880737901986,5.447984373740992,1986
269,1426,1446.3758268540982,10.658622561440218,1986
270,1215,1469.4741209534795,11.069960741050885,1986
271,1132,1403.8745565110605,10.383677990913021,1986
272,1217,1388.8969134683775,7.177555673915183,1986
273,1389,1510.8566956914988,12.641590147490684,1986
274,1395,1575.0253196545812,12.8600417914662,1986
275,1461,1539.6266395421576,12.770602702465727,1986
276,1279,1476.350935910849,9.93114808923615,1986
277,1293,1505.4232363835322,12.469702845689119,1986
278,1191,1422.1229255424241,8.958792838143506,1986
279,1175,1404.9097993410346,16.04718095871793,1986
280,1327,1436.3407803287018,5.719917089514448,1986
